id,price_doc
32379,4781001.865723185
32380,9379482.167817436
32381,4526555.84817899
32382,11787299.06882892
32383,12125680.397727754
32384,4992699.813122445
32385,6319628.121014436
32386,9392432.955908187
32387,4044700.5375198345
32388,5058598.208542878
32389,10486026.809551196
32390,4733299.018689936
32391,6975908.81228648
32392,6456372.965237211
32393,7376201.916093515
32394,5028897.907439175
32395,5030744.948460865
32396,4703717.246464045
32397,7109582.704554451
32398,5456143.386725445
32399,8546638.80633788
32400,5305645.083142787
32401,7486578.986617954
32402,3670476.443682384
32403,10948479.02475146
32404,5673506.368377162
32405,16752851.449913176
32406,6204914.528075906
32407,6992007.574822129
32408,4455137.216486716
32409,17002827.514381997
32410,5950351.485818314
32411,7422820.433918708
32412,9649339.957662994
32413,11253053.10571276
32414,12441484.555524152
32415,5056362.525134929
32416,12625434.24853068
32417,7880139.824475227
32418,5890301.1688343305
32419,6030084.951443879
32420,8084184.813494456
32421,1957146.808878698
32422,4301383.286022983
32423,5342556.505334025
32424,6405511.767489757
32425,4129752.716734594
32426,9134900.883152178
32427,11112048.433251029
32428,7011251.5248269485
32429,8734292.471212571
32430,3944042.783749006
32431,7664565.758949904
32432,12514673.469716482
32433,3394951.6682924205
32434,10877815.870068954
32435,6436432.441375395
32436,9061242.585252004
32437,8863653.456012387
32438,6789257.557232287
32439,4534035.031818241
32440,7439849.460583356
32441,3192139.6148056327
32442,11101384.55080637
32443,5510587.4513917295
32444,5239057.97184444
32445,8322319.857399733
32446,10097923.077216437
32447,8144164.029002256
32448,5748088.398892368
32449,11330458.108779535
32450,7213644.164864282
32451,9097886.596776377
32452,6164640.384417093
32453,6527266.719926671
32454,4646898.440634606
32455,7517862.493699504
32456,6056027.742845231
32457,5322356.822968077
32458,7495776.049536476
32459,9388065.916691653
32460,5165004.409909185
32461,12633071.120634504
32462,6937709.899474374
32463,4532322.32875594
32464,9466366.106875036
32465,4097131.60967116
32466,8221482.51976188
32467,5384756.164515779
32468,7500393.482530327
32469,6544583.266378767
32470,10310703.167872787
32471,18050487.273463137
32472,6219889.583835979
32473,5652116.188309387
32474,4884809.686723023
32475,12915220.634561384
32476,5986429.964400526
32477,3770740.3646755773
32478,6903067.550072553
32479,4357013.164256997
32480,10884477.684403813
32481,5595874.740324975
32482,4729075.282777275
32483,9542973.005541952
32484,12817412.315908352
32485,14212626.83153475
32486,6525418.270519164
32487,6150122.10960956
32488,12892732.212100295
32489,13295767.688827122
32490,5426810.964567011
32491,7684903.163949772
32492,10115507.071642216
32493,8200480.00719227
32494,6193406.105792489
32495,5643198.497436459
32496,5527330.788996103
32497,6795502.741906557
32498,12184419.720519425
32499,10422167.494728142
32500,4329578.579591933
32501,9601810.384122325
32502,7294164.025125177
32503,4983023.8897758145
32504,4159947.2316212337
32505,7812127.096019647
32506,6487447.690486628
32507,3352239.826147213
32508,6358852.357955371
32509,4388697.869376613
32510,10989849.305926874
32511,4652484.017251305
32512,5265303.489599477
32513,5192133.8857888
32514,6805547.204332035
32515,6889847.2195242075
32516,6581117.406839471
32517,9978221.190017547
32518,4600268.598816723
32519,4098726.952690661
32520,2318295.7642879924
32521,6346041.47399203
32522,5941580.998727401
32523,7120511.012830475
32524,6688916.079317932
32525,5731866.451339424
32526,8899472.575552985
32527,7731764.394183864
32528,4980796.817032777
32529,6129106.237250357
32530,5950457.70956218
32531,6068389.499068923
32532,14828419.865490248
32533,6386248.916845021
32534,4508341.387594004
32535,5503985.513893793
32536,11376273.942920841
32537,6387826.413718867
32538,8686287.70084187
32539,5235501.209190311
32540,6955896.56481376
32541,11873185.65349298
32542,5723339.525597945
32543,5933445.048438847
32544,5033841.87885259
32545,4874908.749026396
32546,11330996.523077829
32547,6246401.389987182
32548,4033970.697765766
32549,3381400.055719663
32550,6324782.412569851
32551,5280779.001396116
32552,6291775.920098073
32553,6104824.832051818
32554,8225779.630864511
32555,9998365.804955393
32556,8183545.681735375
32557,3800082.7695011892
32558,6498051.23923731
32559,6589911.851262693
32560,6049585.562342839
32561,5374855.725739755
32562,10279554.433788426
32563,6222853.996036984
32564,4900335.258717322
32565,7578259.135424751
32566,4158960.1859184043
32567,4740735.250220795
32568,9891543.507742478
32569,7009777.464175306
32570,5399373.559651242
32571,5701924.44335114
32572,6532889.12867116
32573,7828053.461973735
32574,6861873.589924385
32575,5689669.531954786
32576,6765356.250274377
32577,4610245.993273872
32578,5918141.173832395
32579,8124746.299927066
32580,5561967.918696555
32581,4526186.863801964
32582,6950017.311716733
32583,7470996.084248309
32584,4687078.595163133
32585,4671215.062723171
32586,5687924.148041529
32587,5369132.219206301
32588,6312521.044704234
32589,2702392.567013625
32590,9566051.280196918
32591,7897576.422587616
32592,4455797.661001827
32593,3560219.926552875
32594,4142850.7233711155
32595,6481975.066101682
32596,9970446.39349467
32597,6687416.953149611
32598,9665994.69627286
32599,6404307.9200347345
32600,7031917.819734957
32601,4714081.109364054
32602,6946688.481157251
32603,6032545.7168986015
32604,4628111.491239171
32605,5220625.130473782
32606,5544531.679567786
32607,7164860.9618436
32608,7529374.013250303
32609,7169457.529252168
32610,6766432.280989018
32611,6303816.082789153
32612,3780252.3080215263
32613,5076529.918577681
32614,10244992.38557926
32615,4150478.775217558
32616,6697442.60211023
32617,7088448.638858172
32618,5485445.064700126
32619,4409264.223553063
32620,6488292.813314306
32621,6455194.5397484545
32622,14192088.488429487
32623,9832042.293526644
32624,12134485.798280168
32625,8500675.649475604
32626,7268791.485283868
32627,7400108.707208161
32628,6738859.679224854
32629,11375688.576354599
32630,5547490.566272305
32631,5588964.556115623
32632,6194698.563405134
32633,6532897.288307755
32634,6017888.181157522
32635,9473256.86451191
32636,4284066.90243966
32637,7523504.53574629
32638,6654753.681046353
32639,7057654.340910427
32640,5414543.263352016
32641,5756468.768076509
32642,6030996.214198265
32643,12517529.604615124
32644,6721068.562977107
32645,5631321.845430942
32646,7026025.43771731
32647,12898526.14366631
32648,5684830.221445537
32649,6706132.5434087925
32650,8606863.769783974
32651,2254594.292682669
32652,9942140.37896981
32653,10567964.72554964
32654,5272106.192269541
32655,11713431.619424691
32656,4371112.723027843
32657,5387081.391673811
32658,7513885.217434974
32659,3702046.2757904446
32660,6080556.616214305
32661,6116667.592707873
32662,13085946.07056316
32663,8837552.930560926
32664,9147597.476941306
32665,11948227.318536213
32666,7041511.051161282
32667,5768210.341581231
32668,6030149.461432618
32669,10043736.255675249
32670,6619300.858908868
32671,5342303.785942486
32672,3911604.051980947
32673,8712922.01829315
32674,5454165.214412633
32675,4742109.513207203
32676,6248849.258351279
32677,4481091.45518923
32678,8801735.628773468
32679,4478947.61796252
32680,17504460.521680962
32681,8030599.721934724
32682,5534780.127050421
32683,10480523.010266628
32684,6295458.496939607
32685,5502123.395149978
32686,5782643.413752544
32687,5098766.184610387
32688,7021710.827870773
32689,5632122.479817071
32690,7437430.3436358515
32691,7514939.919575247
32692,10983191.023537466
32693,7004828.656713224
32694,6461510.86426757
32695,8845627.481797732
32696,3698929.248809025
32697,6672398.062490088
32698,5596993.16521414
32699,5330285.9169570925
32700,8117355.490001763
32701,10420625.818586802
32702,14193592.929622382
32703,8479085.262145322
32704,12005887.971098773
32705,8915787.528868375
32706,4738406.553388439
32707,8098099.904108515
32708,5565859.20448452
32709,5305631.335319702
32710,9820688.235581093
32711,5998342.381210816
32712,7565608.328565958
32713,4937836.09045787
32714,7838024.419449055
32715,4418973.057926494
32716,4202082.388499231
32717,7269095.261296026
32718,8242166.6700092545
32719,5670779.963488581
32720,4167335.765726323
32721,13093916.37573179
32722,6315425.415987471
32723,4663624.613391154
32724,8455250.562109083
32725,16671379.718007598
32726,4440099.012860164
32727,4780357.829205555
32728,9572223.520505115
32729,5256388.437130986
32730,8600467.75567563
32731,5544167.7757023275
32732,5337968.258426261
32733,6516518.593795722
32734,4561329.842359976
32735,6006943.971609485
32736,4357136.090005337
32737,4585337.839317059
32738,8212651.868439825
32739,20407732.030748114
32740,5184663.137057884
32741,6383462.484051765
32742,11247206.802798543
32743,7370384.047926124
32744,10779314.335363887
32745,5855045.38201954
32746,9932258.476710675
32747,6262365.164355189
32748,4254170.4446692495
32749,3770740.3646755773
32750,9079944.934887843
32751,6620403.181713558
32752,25507393.479714442
32753,5593028.007347871
32754,6970431.40810024
32755,6555849.24914413
32756,6845167.148420946
32757,12162354.567086564
32758,5777347.532579107
32759,5216958.996068851
32760,5679822.4189776685
32761,5280675.224992591
32762,7190723.75566797
32763,5662316.854139838
32764,5287586.550884618
32765,5306944.7801622525
32766,7414205.645736166
32767,5770970.612602578
32768,5479897.222582904
32769,6867877.386643695
32770,6316852.141585321
32771,11811347.879328908
32772,13085896.365397153
32773,5711747.818893957
32774,7732654.602983269
32775,5737027.006080261
32776,4998889.984336287
32777,4475410.85688851
32778,5285823.780340528
32779,4423582.993434509
32780,6599876.865291153
32781,7213937.424911002
32782,5792128.435664984
32783,8292854.630346379
32784,9535810.235870862
32785,5566652.555465086
32786,4868599.263524741
32787,9484670.030803317
32788,4673371.16277811
32789,4958364.400905344
32790,5143758.351679082
32791,5679462.624466544
32792,5090020.328633874
32793,14187400.004756534
32794,1951337.8890493438
32795,5006557.016582681
32796,5986282.1352928635
32797,6008534.071345108
32798,5795636.512324418
32799,11021368.023427738
32800,4057184.1739404537
32801,5653615.551672935
32802,7287390.077361092
32803,4361679.325212677
32804,9851060.41485087
32805,10478786.277237704
32806,5372139.249210918
32807,4854760.930198847
32808,5328894.7843072405
32809,8264779.124317135
32810,5225016.800839098
32811,7987378.188885607
32812,4850469.157269474
32813,6352959.079873505
32814,3898069.458188285
32815,5162381.5279100025
32816,4298297.552813585
32817,5761660.157390681
32818,8353003.500899452
32819,3265708.036162868
32820,5172095.100761959
32821,8886897.74078467
32822,5668722.315700737
32823,8068009.390562308
32824,5837725.675962577
32825,5509598.751105754
32826,9559781.665672287
32827,8274977.830731895
32828,6126010.255466011
32829,5727779.990237555
32830,5181665.967988577
32831,5898468.327148092
32832,3668749.880676921
32833,11986719.23560671
32834,8630375.595338438
32835,6119453.556949773
32836,5368749.792816707
32837,5199138.176480652
32838,4536767.062316711
32839,14965435.035934642
32840,6036666.460407712
32841,5442670.796854472
32842,7169144.001839305
32843,3658470.7739398996
32844,5487380.818566752
32845,7483154.96372701
32846,10100195.389289578
32847,3641830.548359025
32848,10647546.466782613
32849,3873052.663962075
32850,7117159.937404692
32851,8985198.625270868
32852,4070623.783246293
32853,4239414.672521313
32854,7761828.810128709
32855,9602896.920852646
32856,4456955.977986637
32857,7706482.676281707
32858,3520170.4969710386
32859,5921309.93346403
32860,6924989.475522871
32861,5299370.961519896
32862,6243131.649128292
32863,6488430.240563402
32864,7312788.397921167
32865,8597530.303942256
32866,3524468.84048612
32867,4031662.060474295
32868,9695289.544714212
32869,6396927.068022958
32870,5219441.783358034
32871,4747742.765071663
32872,8103555.1974448515
32873,4550279.448276887
32874,5301402.845608289
32875,6885021.756682953
32876,6833295.158138196
32877,8240191.685588519
32878,10030155.290086785
32879,3884577.118058959
32880,7077871.6512325825
32881,7301163.434825997
32882,7078346.8581389235
32883,5224973.571661287
32884,6258341.209830818
32885,4579174.716958011
32886,4542517.7726016035
32887,5432867.975799221
32888,8327020.266699953
32889,3949276.075939591
32890,5293065.850728035
32891,6398754.393573289
32892,4910889.527812834
32893,9876346.10802831
32894,5236379.391758734
32895,9197906.131955761
32896,5909365.7158830175
32897,3569528.0492356103
32898,10997797.993804757
32899,8692113.90108582
32900,5536674.07688719
32901,6618492.168740379
32902,7206087.32343734
32903,6466188.521767707
32904,11001606.973500354
32905,6355096.159663346
32906,6602234.832984993
32907,4652309.358635989
32908,7578503.770258687
32909,3073775.8676698585
32910,7586097.784376499
32911,9006339.267307222
32912,6845312.1751308795
32913,6739617.149102588
32914,4751948.918425394
32915,7324829.552090333
32916,9560788.433698758
32917,6082375.258288212
32918,9752382.321997589
32919,12180527.343432033
32920,4963323.922759961
32921,4203261.551357896
32922,4850284.6521365745
32923,5675933.856451555
32924,3004939.2191184973
32925,4428248.01281151
32926,4107973.711529808
32927,8685820.70667865
32928,8603400.154273922
32929,9682488.206463894
32930,5165033.936634561
32931,6609096.121845269
32932,5384673.753907717
32933,5381698.726800261
32934,4294056.929519835
32935,9876838.65707763
32936,4964441.823276009
32937,4419456.7765094405
32938,7565365.227953677
32939,4816249.701351199
32940,8413918.82932448
32941,10578468.504215054
32942,6913253.1263540285
32943,5004602.342382849
32944,5256309.854348928
32945,4979529.73009598
32946,7269827.620996759
32947,6809626.726062646
32948,12250839.435269207
32949,5799699.547361081
32950,4814346.026982919
32951,7742293.884948916
32952,8897333.767814506
32953,7145972.433718003
32954,7142041.12596088
32955,9667366.857331196
32956,5294897.758985307
32957,8942557.087460635
32958,9119461.288933642
32959,11662402.36736305
32960,6919480.6030316185
32961,10435447.110936273
32962,4874421.947645189
32963,9516707.965272397
32964,5108921.99966086
32965,8646495.332207607
32966,6555432.379951286
32967,6640940.318513825
32968,5830681.553265884
32969,6154821.1420296775
32970,5621529.47953245
32971,5871580.593178637
32972,5836224.6662908625
32973,5672600.527235134
32974,6743883.242250751
32975,6986207.507260993
32976,6354223.873392561
32977,5037316.90470044
32978,6485141.847230281
32979,5453537.932995161
32980,4474042.699731586
32981,5515775.192281396
32982,5755027.108568991
32983,7190333.57919853
32984,4907419.234720054
32985,4467238.39009116
32986,6857159.168687201
32987,8167932.024804047
32988,6236872.6888894625
32989,3980324.1182594793
32990,8563298.15007201
32991,3689602.812832596
32992,6344317.526662332
32993,4393018.845538696
32994,3562314.8822564348
32995,7096541.996460342
32996,7200860.276353634
32997,8100041.047223571
32998,19881573.11222484
32999,3886182.197176502
33000,5366957.110322366
33001,5792028.955088319
33002,5545746.168724468
33003,4526226.05264154
33004,6336983.066843703
33005,8579233.681704085
33006,11625488.435287956
33007,5179958.9414330935
33008,4157775.425698728
33009,7651281.491983033
33010,5446021.670005978
33011,4678507.197823536
33012,4971256.899226824
33013,3803036.2728047143
33014,5481322.781598764
33015,4861380.128314987
33016,4985658.449050145
33017,4776033.3193828445
33018,5526961.304313077
33019,6343969.5588582605
33020,5992201.846304405
33021,6897652.954117442
33022,6612424.775248196
33023,8202805.48651693
33024,12922810.826786475
33025,4403614.475069307
33026,5498464.13812258
33027,4072314.146137351
33028,6551257.712845536
33029,6304195.218235924
33030,7787570.515506801
33031,4686891.575621212
33032,9193070.120996153
33033,8064097.174442534
33034,4340434.059722998
33035,6483001.694877854
33036,5235161.424991707
33037,8835402.516482303
33038,6676443.792100566
33039,8364758.659340928
33040,11686213.428340318
33041,3970369.3480185014
33042,9432585.295662599
33043,6611838.577782284
33044,5957427.282694657
33045,11107068.161993194
33046,6756716.997070983
33047,9450139.972073821
33048,8683591.995225798
33049,18606582.867244318
33050,8613636.251761813
33051,6300148.530984005
33052,9928731.785128716
33053,7549711.653876014
33054,4313293.588278701
33055,10137128.89411498
33056,5315831.986214666
33057,7133850.061690766
33058,5256161.5659209415
33059,9151765.007020777
33060,4802788.331975611
33061,4804365.919929841
33062,6806104.577124238
33063,6151368.371565669
33064,5600473.597377449
33065,6123740.728615242
33066,8473277.294042274
33067,4969209.22224723
33068,7312308.1376597015
33069,12372466.57670561
33070,8917315.808859944
33071,10622061.08226249
33072,5304537.7417048
33073,3773444.3514336706
33074,12998667.866495676
33075,5461629.205549132
33076,7750929.8998416895
33077,7331173.689777295
33078,5002492.764519007
33079,8787494.913957324
33080,7938488.872001429
33081,16166780.314185485
33082,8529847.896295555
33083,7216705.975004164
33084,5204237.476530324
33085,9793895.290097376
33086,10253882.205828113
33087,4328201.536526123
33088,4012420.0609068586
33089,9401244.38186857
33090,8431634.538712433
33091,5039472.368480075
33092,5613736.346699593
33093,17329731.608800087
33094,5029479.423389553
33095,4116000.6216315534
33096,7813364.37054472
33097,5540801.542261731
33098,5853358.853970464
33099,5711459.11972906
33100,5521507.498168193
33101,5787198.970939285
33102,5399030.354384256
33103,3162842.2304442604
33104,4483289.020549463
33105,8986458.911749775
33106,4729975.152680148
33107,3927029.6555108665
33108,11244484.550721254
33109,6439007.169551002
33110,5557163.45378293
33111,5686368.04145482
33112,4813253.385330578
33113,6521676.729129939
33114,4667543.188433867
33115,8521197.788670609
33116,5619485.9006717885
33117,4953161.444977688
33118,13038349.145625731
33119,12025977.082766347
33120,3021568.993775612
33121,6198641.272427209
33122,5091975.775928141
33123,44079826.775781006
33124,3420778.6164915944
33125,6915337.7060500495
33126,5374016.467156481
33127,6606462.6443978455
33128,5868079.733460222
33129,12806918.205813343
33130,8312680.40985723
33131,8647989.8613106
33132,4551813.24969333
33133,29034814.507410567
33134,7474294.45468466
33135,8527566.813171785
33136,7489054.368720707
33137,4347979.18797449
33138,11395055.892471254
33139,7694998.926092033
33140,6227458.988340827
33141,8461182.349404437
33142,8065738.055838411
33143,3578561.6625067843
33144,4527895.24092824
33145,6592545.078612094
33146,6940080.756962075
33147,3390022.8526776745
33148,5011995.532118809
33149,17101625.25681816
33150,4974646.1579149095
33151,6391097.0848033
33152,15491010.290634088
33153,7912052.775717573
33154,7166111.51370992
33155,11527549.230783926
33156,8059167.133776397
33157,6000309.282564996
33158,11150991.180701373
33159,4093269.4937802474
33160,4267681.814617009
33161,5898491.039968615
33162,8134904.125590216
33163,5616674.806517943
33164,5225428.688055719
33165,7180737.427472222
33166,5277779.190109671
33167,5125004.454833454
33168,7337035.26276851
33169,4537355.290162352
33170,5789819.674818545
33171,8786600.037628606
33172,9808478.668326376
33173,4209567.168970633
33174,6294983.353318872
33175,3834131.5415139515
33176,5378904.836205269
33177,6134925.928039801
33178,6679770.090125545
33179,10826094.313685302
33180,5521191.498206427
33181,5356560.269179948
33182,5132691.662558948
33183,5019773.068781654
33184,4992690.992288717
33185,7866640.908197496
33186,4244383.898844653
33187,5553167.478065324
33188,6543751.284234662
33189,8884505.721256675
33190,5636024.804895355
33191,11210999.022699859
33192,9754598.57510969
33193,7010988.497655261
33194,4860310.812784683
33195,6938018.849939235
33196,4980087.179639082
33197,5144017.254668537
33198,5085973.274922176
33199,7509516.287836441
33200,4180445.925676121
33201,6112879.093901279
33202,8982233.92340183
33203,7539088.389622342
33204,6033190.379974253
33205,7207580.865111675
33206,5729578.890253889
33207,10642745.960999317
33208,9462618.957415806
33209,6187861.214248535
33210,2936327.611612485
33211,5594760.035106624
33212,5294194.303130726
33213,4447630.61358164
33214,7930237.199534936
33215,4798478.4120513415
33216,4019716.2430849597
33217,4552783.138113604
33218,4877887.990822253
33219,3862931.5037232675
33220,6935077.38135406
33221,5565625.500680014
33222,4861523.695127578
33223,2014727.3250120075
33224,12407018.068879595
33225,7027216.8631262295
33226,5121621.544112547
33227,3938936.5382517567
33228,4169569.9428802943
33229,6347511.157527351
33230,6431689.925564475
33231,7593914.364272765
33232,7202583.143772619
33233,9213837.42213236
33234,13835593.932398466
33235,6198173.36318797
33236,7517647.251079669
33237,12626978.6002466
33238,9561760.094498282
33239,5820858.818319846
33240,6215024.319754641
33241,5752526.50901542
33242,4547859.541711816
33243,4286393.406528501
33244,11671340.919847878
33245,6875365.138635721
33246,6180306.174068753
33247,4103617.912645933
33248,9119708.565592438
33249,16245775.409746036
33250,12619257.771081474
33251,7593156.676293682
33252,9472332.01641016
33253,6213346.381564609
33254,4947053.180424696
33255,8756576.600886177
33256,8488714.228821473
33257,5870450.993587759
33258,21545524.910392992
33259,5356235.776191676
33260,4651505.481461269
33261,7169847.44457223
33262,6839163.640421632
33263,6350815.946158341
33264,9721499.892080821
33265,8986790.066281386
33266,6168519.076359663
33267,6340816.209223485
33268,5399143.953323822
33269,10386388.055177934
33270,2872014.823843211
33271,5182126.759453512
33272,5053384.089485681
33273,7855212.511438108
33274,6569721.07336414
33275,7175346.142203739
33276,13979208.123272287
33277,7487672.039415355
33278,5000271.815369133
33279,6512165.323660544
33280,5791362.105607791
33281,6009778.500809674
33282,6729483.7218212485
33283,5816119.0290244585
33284,6190096.719077869
33285,12257382.477198886
33286,5017055.501354744
33287,3818918.083331942
33288,11004848.826015193
33289,5000840.294037003
33290,7034143.5178050995
33291,5269349.637897468
33292,7570462.685024617
33293,6244703.562519892
33294,5388775.806343219
33295,4583121.452514008
33296,4404551.323537865
33297,6971490.738138321
33298,8392123.910950517
33299,13881730.425595393
33300,3884978.0950691453
33301,7491376.488848803
33302,4259289.469843911
33303,9557691.527981771
33304,11140436.862305649
33305,5696400.880646258
33306,5933512.971320653
33307,8657052.971791381
33308,6700162.037294308
33309,5709020.814250281
33310,14393247.493854482
33311,5393727.510829633
33312,4564528.201920523
33313,4942821.091873377
33314,8306508.103238971
33315,9487167.518045515
33316,6883710.6955038775
33317,7908573.958991215
33318,6780400.784917338
33319,6180414.844257713
33320,8764781.574180236
33321,5418951.19377363
33322,4478838.0540761445
33323,8039605.333444915
33324,10968558.6027004
33325,12298015.074306684
33326,6980516.99341694
33327,6333512.651040361
33328,6881948.23095902
33329,9393550.290539853
33330,3661162.2402946847
33331,20150286.65802513
33332,4568279.06985321
33333,10412231.06620435
33334,5590456.046730921
33335,11582690.789250966
33336,8524882.087710196
33337,3534945.065089323
33338,9265772.694340259
33339,6076831.50481087
33340,7421593.067860009
33341,7477695.1466918485
33342,19749460.396538053
33343,6380309.984071684
33344,4988241.400576541
33345,5908576.217557656
33346,13261573.21992793
33347,16291968.396612186
33348,5901216.011105062
33349,5533270.932065713
33350,4708659.270652934
33351,10005085.814366959
33352,5256388.437130986
33353,6194127.289980379
33354,5375692.71872435
33355,4450147.132191062
33356,6918072.851158839
33357,8285135.619214266
33358,2658595.4850770063
33359,9626643.00553349
33360,4143230.621028026
33361,9097537.70475812
33362,3412852.6691558836
33363,6248817.397630937
33364,5185823.596485171
33365,8440709.175350012
33366,15212259.05381767
33367,5699491.816110941
33368,9484289.484669881
33369,7797391.8758305935
33370,5240259.586817289
33371,6231962.182388208
33372,4830277.943708379
33373,5909152.426223236
33374,6035474.074562067
33375,5816434.6728254985
33376,5558770.781311276
33377,7424979.568495609
33378,22718941.087540276
33379,5645842.025252798
33380,6647627.341259477
33381,6470631.196409426
33382,4352364.357558795
33383,6210277.160483819
33384,8127633.191649062
33385,2366692.8530509574
33386,12366255.447651653
33387,6906034.674361847
33388,8118272.808211497
33389,4158174.9820069904
33390,7048642.795031217
33391,5441096.0738975275
33392,13140955.223059874
33393,7089168.059978609
33394,5910879.802949927
33395,9686663.66710917
33396,7432713.6701643625
33397,6401756.347657957
33398,5430957.614766157
33399,9766083.548435368
33400,17619739.70941678
33401,11970834.635416722
33402,3511262.2211539294
33403,6668904.541134746
33404,11274287.454633823
33405,8693607.707478153
33406,5426559.159858909
33407,6496339.66227314
33408,9243155.840660185
33409,9321388.105576316
33410,6861303.298661173
33411,5713492.7583258925
33412,9744219.646320513
33413,5400916.69023068
33414,7374996.508307439
33415,17151758.515440702
33416,10271602.580593973
33417,6150078.174704317
33418,7246804.495817455
33419,7498533.699790897
33420,10120238.641449718
33421,8342393.434896348
33422,7775479.106954535
33423,3328061.1616288605
33424,7728788.008498131
33425,6726345.972132612
33426,6774325.6386842225
33427,15257924.983740762
33428,4436251.514611672
33429,4156836.31264255
33430,4585000.752690741
33431,4217561.3525846535
33432,4754394.636701216
33433,5563449.521007883
33434,5108150.54802541
33435,7621299.412509438
33436,5979345.442225467
33437,5239715.206314022
33438,5051175.097444006
33439,4009050.092323026
33440,5670793.8366980525
33441,5046062.8777204035
33442,8822422.61428458
33443,6482112.280339407
33444,12834321.761327013
33445,4200197.056725264
33446,7201592.0630068015
33447,4478189.982370963
33448,7546402.810091406
33449,11019076.909049518
33450,5721291.873127957
33451,12736409.290043397
33452,9228182.38617088
33453,5026482.848057369
33454,5742061.619798512
33455,6503944.422283081
33456,6075774.16890133
33457,5039821.20880755
33458,4234709.960774994
33459,15434893.828717582
33460,10361950.919687802
33461,11683254.23729652
33462,7849248.409092594
33463,4701718.06637305
33464,14424019.679189125
33465,5054030.466829238
33466,3561487.247747404
33467,5519031.659191398
33468,3541471.9513245244
33469,9418076.664542682
33470,6402646.812044442
33471,2269716.0855952813
33472,8597332.583672209
33473,7192733.545931001
33474,4424833.200322292
33475,3540282.461468477
33476,5414941.382449113
33477,7799005.553131567
33478,6574523.163726112
33479,10355670.04943651
33480,7425735.4882258475
33481,6986497.521564702
33482,4757930.814944889
33483,7734432.430068006
33484,6942443.898278245
33485,14255010.703480244
33486,11802689.273172656
33487,5512236.316235654
33488,12080944.447390879
33489,11053064.570755173
33490,12550794.357991742
33491,7572040.199044096
33492,6574985.387396236
33493,6959050.188062362
33494,6271043.943004622
33495,9745331.351519099
33496,7847526.994218948
33497,8243929.214198718
33498,7808482.969127372
33499,7149181.168930772
33500,6283618.0605046805
33501,8406975.639831025
33502,5313439.7069970155
33503,9197277.306252858
33504,10548148.843892561
33505,6280366.800020345
33506,9833855.325967187
33507,6862735.814245794
33508,5164185.377211219
33509,5353025.154814932
33510,9910214.5178704
33511,6524857.566921752
33512,5398620.933212705
33513,15549743.59833167
33514,4153504.430435329
33515,4142850.7233711155
33516,4637759.374551645
33517,8529818.914740978
33518,7188077.766990433
33519,6615908.815644466
33520,5318582.56460801
33521,6968877.864113691
33522,4448658.391241301
33523,6142591.460981902
33524,5952499.784594515
33525,7943432.675029462
33526,9375021.013539884
33527,6260269.696366272
33528,5959152.842542193
33529,4291713.272818374
33530,5601641.350869012
33531,5226341.791250246
33532,4691989.555992496
33533,6814831.640435738
33534,4174037.174871808
33535,8767536.06950133
33536,7547473.785128998
33537,3720811.634897081
33538,7609026.170396776
33539,8060978.2716270415
33540,11195846.334619878
33541,12064185.18675535
33542,17505801.63130044
33543,10057721.568536868
33544,5574685.174138329
33545,7951248.81180457
33546,5505305.711559385
33547,7142497.097905118
33548,7472795.675648247
33549,9608338.393478893
33550,13531856.507059414
33551,7307336.779244185
33552,6693064.606200671
33553,4814995.5177299855
33554,8158071.906356849
33555,15541245.905094925
33556,4614930.301883123
33557,8955059.74279821
33558,28429303.770252176
33559,8473285.76171784
33560,4729334.207078648
33561,2274484.31458448
33562,6470672.010839374
33563,6388013.892872878
33564,5127473.676983255
33565,5455168.593146093
33566,8299068.993582028
33567,8801136.548084114
33568,1974775.7796868356
33569,5344911.558914022
33570,9901045.599995317
33571,2733410.162870802
33572,7245576.3509824965
33573,3754671.251009795
33574,6872172.657733907
33575,5431719.4812981775
33576,4687083.408080864
33577,8887943.590315036
33578,10237637.703508725
33579,9146532.742968125
33580,8160802.137209032
33581,6874424.118942469
33582,7733039.394259794
33583,4443960.022420329
33584,4161311.2106153737
33585,4693825.451035311
33586,5012858.371396588
33587,5495610.133272129
33588,9670032.11479572
33589,8137291.554676555
33590,4572786.646394682
33591,8507783.416334284
33592,7040653.581344705
33593,4814424.825040008
33594,10735456.834944803
33595,3616835.269844291
33596,6752936.999220667
33597,5837090.835480826
33598,4521789.977104002
33599,5524337.332383805
33600,5174571.44819294
33601,5827616.35160187
33602,6943893.433872117
33603,7236806.697809012
33604,4291812.980631719
33605,7626889.983234669
33606,5962778.907195491
33607,10462143.125310283
33608,10779270.401976058
33609,6575630.179102777
33610,9864612.808871359
33611,6321520.504894961
33612,4566767.693220302
33613,4816861.151817233
33614,5420781.348111215
33615,4944214.591678522
33616,10948693.49973147
33617,6474209.109570954
33618,3072996.6114606587
33619,9731779.922857096
33620,6587607.496659544
33621,2286874.9531131596
33622,7088190.228132045
33623,6771534.959824892
33624,5668044.68196455
33625,2735192.9115384454
33626,11879934.22450527
33627,4087976.5421968694
33628,4372436.097054684
33629,9736985.873939604
33630,5527762.832546797
33631,10458458.253756328
33632,5509752.256522984
33633,4295077.426121414
33634,14516204.092955174
33635,8490857.66579809
33636,5817564.703633934
33637,3461138.2555025606
33638,8357409.360954979
